테마카페|드르쿰다 in성산|4|넓은 공간에 다양한 분위기에서 차 한잔 해변산책 아이들 놀이터 성까지 가족이 모두 즐기기 좋은곳
테마카페|드르쿰다 in성산|5|예전에 스튜디오로 쓰이던 곳을 카페로 개조해서 일반에게 카페와 겸해서 공개한 느낌입니다. 부지가 굉장히 넓어서 돌아다닐 공간이 굉장히 많습니다. 예쁜 사진들을 찍을수 있는 공간이 많아서 가족과 애인 사이의 사람들이 많이 보입니다. 카페 뒷편이 해변인데, 바로 가까이 성산 일출봉이 크게 보입니다. 일몰 시간을 잘 맞춰가시면 아주 멋진 사진들을 건질 수 있을것 같습니다. 주차 공간도 굉장히 넓어서 접근성도 아주 좋습니다. 음료 가격이 다소 비쌉니다만, 충분한 가성비가 있다고 생각됩니다.
테마카페|드르쿰다 in성산|5|입구가 조금마하였으나 규모가 생각보다큼. 어린아이들을 동반한 부부들이 많이 방문.
테마카페|드르쿰다 in성산|5|제주도를 다시 간다면 꼭 다시 재방문 하고싶은곳 ♥️♥️♥️
테마카페|드르쿰다 in성산|5|휴식~~사진~~최대맛집 입장료똥한 쥬스한잔 구매하연 티컷줘서 공짜 쥬스 스무디 한잔들고 휴식처 성산 일출봉이보이는 해변  모래는 검정모래~~…
테마카페|드르쿰다 in성산|5|멋진곳이에요 사진찍기 좋아하는분들은 좋어하실듯
테마카페|드르쿰다 in성산|3|사진을 찍을 수 있는 여러 장소를 제공하는 카페 입니다.  카페에서 1인 1메뉴를 시켜야 입장권을 줍니다.…
테마카페|드르쿰다 in성산|5|야경이 좋고 아이들과도 동반해 즐길 수 있는 장소네요
테마카페|드르쿰다 in성산|5|넓고 사진 찍을 장소 많아서 좋았습니다. 음료도 맛있었습니다.
테마카페|드르쿰다 in성산|4|드르쿰다 해변 쪽으로 나가면 성산일출봉을 바로보며 사진을 찍을 수 있습니다. 내부에 사진 찍기 좋은 곳이 매우 많아서 방문객이 많습니다. 여유를 즐기며 인생샷 남기기에는 좋으나 딱 두가지 아쉬운 점이 있는데, 음료 가격이 입장권을 포함하고 있어서 꽤 비싼편이라는 점과, 앉을 수 있는 곳이 워낙 많은데 사람도 워낙 많이 오고가서 여기저기 음료와 쓰레기가 넘쳐납니다. 일하시는 분들이 많이 바쁘신지 잘 안치워져서 애매한 점이 아쉽네요. 하지만 방문하기에는 꽤 좋은 곳 이기에 들려보시길 권장해요.
테마카페|드르쿰다 in성산|5|8천원 정도에 여러가지 해변과 사진장소가 있어서 좋아요!  그리고 해변에서 성산일출봉도 보여서 일석이조였어요.
테마카페|드르쿰다 in성산|3|시설이 많이 노후화되었지만 맥주 한잔에 노곤노곤해졌어요 ㅎ바로 뒤편에 해변이 있어서 정말좋아요 대신 표지판이있으면 더 좋을거같아요
테마카페|드르쿰다 in성산|5|예쁜 사진 찍을 수 있는 스튜디오가‥‥ 계절마다 바뀔 거라 생각합니다. 강추~
테마카페|드르쿰다 in성산|5|야외 시설이 참 잘되어 있어 사진찍기 좋아요 조금만 걸으면 바다도 있고 기념품 판매도 식상하지 않고 좋아요 음료 맛은 비슷 합니다
테마카페|드르쿰다 in성산|3|야경이 참좋은것 같았어요 바닷가에 산책하기도 좋고 .
테마카페|드르쿰다 in성산|3|음료는 맛을 절대 기대하지 말 것. 낮에는 가지 말 것. 사진을 찍기위해 실내를 들어가는데.. 전혀 청소같은거에 신경을 안쓰니 위생에 민감하면 가시지 말 것. 후각을 잃을 수 있음. 밤에는 예쁘다고 함.
테마카페|드르쿰다 in성산|4|애둘이랑 밤에 왓는데 좋아하네요~ 36개월 미만 무료이고 음료 하나에 티켓1개 피자는 2개네요 블링블링 사진찍으러오는 카페가 생각하면됩니다
테마카페|드르쿰다 in성산|4|작은 테마파크처럼 만들어 아이들 사진찍기 좋고 특히  드르쿰다 해변 성산일출봉 뷰가 멋집니다.
테마카페|드르쿰다 in성산|5|여기 ㅁㅊ 개이쁨 시간 없어서 해변도 못갔는데 사진 5천장 가량 찍은곳 연인이랑 꼭 가라 사진좀 많이 찍어주고
테마카페|드르쿰다 in성산|5|날씨만 좋으면 다시 가고싶어요 사진 찍기 좋은장소예요 해변도 멋져요
테마카페|드르쿰다 in성산|4|사진찍기 정말 좋은곳이네요 이곳저곳 구경하다보니 시간이 훌쩍 지나가요 커피마시며 쉬기 좋은곳입니다
테마카페|드르쿰다 in성산|5|성산일출봉이 바로 보이는 바닷가와 구름다리가있어요 힐링할수있는 곳입니다
테마카페|드르쿰다 in성산|4|스튜디오 카페여서 그런지 사진 찍을만한곳이 많다. 유명한 카페들이 그러하듯 음료는 무척 비싸다. 그게 흠이다.
테마카페|드르쿰다 in성산|4|사진찍을곳 많고 즐기기좋다. 1인1메뉴로 음료주문하면 입장권주는데.. 음료가 비싸고 너무 맛이없다..그냥 다 안마실생각하고 젤 저렴한 아메리카노로 선택하는걸 추천..조명이 잘 되어있어서 저녁에와도 예쁠거 같다.
